id,box_orig,box_n,doc,# language,,,doc_filename,fecha_orig,"description_excel_divided
",_material,year,keywords,_height,_width,_time,_description,xidold,nombre_nuevo,rvtipo_esp,,content category,filename_orig_,description_filename_orig,th_filename,,tkb_subido,tkb_textto_regiones,tkb_etiquetas_tags,,kg_en_proceso,kg_relaciones,kg_entidades
239,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,manuscript,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_17_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_17_high.jpg,manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_17.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_17_th.png,,v,,,,,,
240,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_18_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_18_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_18.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_18_th.png,,v,,,,,,
241,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_19_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_19_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_19.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_19_th.png,,v,,,,,,
242,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_20_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_20_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_20.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_20_th.png,,v,,,,,,
243,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_21_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_21_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_21.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_21_th.png,,v,,,,,,
244,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,datafeed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_22_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_22_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_22.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_22_th.png,,v,,,,,,
245,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,datafeed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_23_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_23_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_23.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_23_th.png,,v,,,,,,
246,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_24_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_24_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_24.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_24_th.png,,v,,,,,,
247,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_25_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_25_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_25.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_25_th.png,,v,,,,,,
248,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_26_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_26_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_26.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_26_th.png,,v,,,,,,
249,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_27_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_27_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_27.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_27_th.png,,v,,,,,,
250,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_28_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_28_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_28.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_28_th.png,,v,,,,,,
251,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_29_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_29_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_29.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_29_th.png,,v,,,,,,
252,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,datafeed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_30_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_30_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_30.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_30_th.png,,v,,,,,,
253,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,official_document,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_31_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_31_high.jpg,doc_oficial,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_31.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_31_th.png,,v,,,,,,
254,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_32_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_32_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_32.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_32_th.png,,v,,,,,,
255,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,official_document,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_33_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_33_high.jpg,doc_oficial,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_33.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_33_th.png,,v,,,,,,
256,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_34_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_34_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_34.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_34_th.png,,v,,,,,,
257,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,manuscript,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_35_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_35_high.jpg,manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_35.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_35_th.png,,v,,,,,,
258,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_36_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_36_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_36.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_36_th.png,,v,,,,,,
259,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,datafeed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_37_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_37_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_37.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_37_th.png,,v,,,,,,
260,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_38_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_38_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_38.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_38_th.png,,v,,,,,,
261,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_39_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_39_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_39.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_39_th.png,,v,,,,,,
262,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_40_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_40_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_40.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_40_th.png,,v,,,,,,
263,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,datafeed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_41_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_41_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_41.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_41_th.png,,v,,,,,,
264,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_42_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_42_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_42.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_42_th.png,,v,,,,,,
265,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_43_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_43_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_43.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_43_th.png,,v,,,,,,
266,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_44_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_44_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_44.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_44_th.png,,v,,,,,,
267,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,manuscript,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_45_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_45_high.jpg,manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_45.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_45_th.png,,v,,,,,,
268,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_46_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_46_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_46.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_46_th.png,,v,,,,,,
269,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_47_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_47_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_47.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_47_th.png,,v,,,,,,
270,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_48_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_48_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_48.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_48_th.png,,v,,,,,,
271,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_49_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_49_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_49.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_49_th.png,,v,,,,,,
272,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_50_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_50_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_50.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_50_th.png,,v,,,,,,
273,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_51_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_51_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_51.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_51_th.png,,v,,,,,,
274,box_62,62,35,,,p1,,01/10/1972,,lettertoelectrosonic,box_62,official_document,,,,letter to electro sonic,sbc_b_62_lettertoelectrosonic_p_00_high.jpg,sbc_b_62_lettertoelectrosonic_p_00_high.jpg,doc_oficial,,,staffordbeercollectionlettertoelectrosonic_p_00.tiff,lettertoelectrosonic,sbc_b_62_lettertoelectrosonic_p_00_th.png,,v,,,,,,
275,box_62,62,35,,,,,01/10/1972,,lettertoelectrosonic,box_62,official_document,,,,letter to electro sonic,sbc_b_62_lettertoelectrosonic_p_01_high.jpg,sbc_b_62_lettertoelectrosonic_p_01_high.jpg,doc_oficial,,,staffordbeercollectionlettertoelectrosonic_p_01.tiff,lettertoelectrosonic,sbc_b_62_lettertoelectrosonic_p_01_th.png,,v,,,,,,
276,box_62,62,36,,,p1,,15/09/1972,,lettertogdcrosby,box_62,official_document,,,,letter to gd crosby,sbc_b_62_lettertogdcrosby_p_00_high.jpg,sbc_b_62_lettertogdcrosby_p_00_high.jpg,doc_oficial,,,staffordbeercollectionlettertogdcrosby_p_00.tiff,lettertogdcrosby,sbc_b_62_lettertogdcrosby_p_00_th.png,,v,,,,,,
277,box_62,62,36,,,,,15/09/1972,,lettertogdcrosby,box_62,official_document,,,,letter to gd crosby,sbc_b_62_lettertogdcrosby_p_01_high.jpg,sbc_b_62_lettertogdcrosby_p_01_high.jpg,doc_oficial,,,staffordbeercollectionlettertogdcrosby_p_01.tiff,lettertogdcrosby,sbc_b_62_lettertogdcrosby_p_01_th.png,,v,,,,,,
278,box_62,62,36,,,,,15/09/1972,,lettertogdcrosby,box_62,hand-drawn_diagram,,,,letter to gd crosby,sbc_b_62_lettertogdcrosby_p_02_high.jpg,sbc_b_62_lettertogdcrosby_p_02_high.jpg,diagrama_manuscrito,,,staffordbeercollectionlettertogdcrosby_p_02.tiff,lettertogdcrosby,sbc_b_62_lettertogdcrosby_p_02_th.png,,v,,,,,,
279,box_62,62,36,,,,,15/09/1972,,lettertogdcrosby,box_62,hand-drawn_diagram,,,,letter to gd crosby,sbc_b_62_lettertogdcrosby_p_03_high.jpg,sbc_b_62_lettertogdcrosby_p_03_high.jpg,diagrama_manuscrito,,,staffordbeercollectionlettertogdcrosby_p_03.tiff,lettertogdcrosby,sbc_b_62_lettertogdcrosby_p_03_th.png,,v,,,,,,
280,box_62,62,37,,,p1,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_00_high.jpg,sbc_b_62_operationsroom_p_00_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_00.tiff,operationsroom,sbc_b_62_operationsroom_p_00_th.png,,v,,,,,,
281,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_01_high.jpg,sbc_b_62_operationsroom_p_01_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_01.tiff,operationsroom,sbc_b_62_operationsroom_p_01_th.png,,v,,,,,,
282,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_02_high.jpg,sbc_b_62_operationsroom_p_02_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_02.tiff,operationsroom,sbc_b_62_operationsroom_p_02_th.png,,v,,,,,,
283,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_03_high.jpg,sbc_b_62_operationsroom_p_03_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_03.tiff,operationsroom,sbc_b_62_operationsroom_p_03_th.png,,v,,,,,,
284,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_04_high.jpg,sbc_b_62_operationsroom_p_04_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_04.tiff,operationsroom,sbc_b_62_operationsroom_p_04_th.png,,v,,,,,,
285,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_05_high.jpg,sbc_b_62_operationsroom_p_05_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_05.tiff,operationsroom,sbc_b_62_operationsroom_p_05_th.png,,v,,,,,,
286,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_06_high.jpg,sbc_b_62_operationsroom_p_06_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_06.tiff,operationsroom,sbc_b_62_operationsroom_p_06_th.png,,v,,,,,,
287,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_07_high.jpg,sbc_b_62_operationsroom_p_07_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_07.tiff,operationsroom,sbc_b_62_operationsroom_p_07_th.png,,v,,,,,,
288,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,manuscript,,,,operations room,sbc_b_62_operationsroom_p_08_high.jpg,sbc_b_62_operationsroom_p_08_high.jpg,manuscrito,,,staffordbeercollectionoperationsroom_p_08.tiff,operationsroom,sbc_b_62_operationsroom_p_08_th.png,,v,,,,,,
289,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_09_high.jpg,sbc_b_62_operationsroom_p_09_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_09.tiff,operationsroom,sbc_b_62_operationsroom_p_09_th.png,,v,,,,,,
290,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_10_high.jpg,sbc_b_62_operationsroom_p_10_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_10.tiff,operationsroom,sbc_b_62_operationsroom_p_10_th.png,,v,,,,,,
291,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_11_high.jpg,sbc_b_62_operationsroom_p_11_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_11.tiff,operationsroom,sbc_b_62_operationsroom_p_11_th.png,,v,,,,,,
292,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_12_high.jpg,sbc_b_62_operationsroom_p_12_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_12.tiff,operationsroom,sbc_b_62_operationsroom_p_12_th.png,,v,,,,,,
293,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_13_high.jpg,sbc_b_62_operationsroom_p_13_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_13.tiff,operationsroom,sbc_b_62_operationsroom_p_13_th.png,,v,,,,,,
294,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_14_high.jpg,sbc_b_62_operationsroom_p_14_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_14.tiff,operationsroom,sbc_b_62_operationsroom_p_14_th.png,,v,,,,,,
295,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_15_high.jpg,sbc_b_62_operationsroom_p_15_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_15.tiff,operationsroom,sbc_b_62_operationsroom_p_15_th.png,,v,,,,,,
296,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_16_high.jpg,sbc_b_62_operationsroom_p_16_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_16.tiff,operationsroom,sbc_b_62_operationsroom_p_16_th.png,,v,,,,,,
297,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_17_high.jpg,sbc_b_62_operationsroom_p_17_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_17.tiff,operationsroom,sbc_b_62_operationsroom_p_17_th.png,,v,,,,,,
298,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,manuscript,,,,operations room,sbc_b_62_operationsroom_p_18_high.jpg,sbc_b_62_operationsroom_p_18_high.jpg,manuscrito,,,staffordbeercollectionoperationsroom_p_18.tiff,operationsroom,sbc_b_62_operationsroom_p_18_th.png,,v,,,,,,
299,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,manuscript,,,,operations room,sbc_b_62_operationsroom_p_19_high.jpg,sbc_b_62_operationsroom_p_19_high.jpg,manuscrito,,,staffordbeercollectionoperationsroom_p_19.tiff,operationsroom,sbc_b_62_operationsroom_p_19_th.png,,v,,,,,,
300,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,manuscript,,,,operations room,sbc_b_62_operationsroom_p_20_high.jpg,sbc_b_62_operationsroom_p_20_high.jpg,manuscrito,,,staffordbeercollectionoperationsroom_p_20.tiff,operationsroom,sbc_b_62_operationsroom_p_20_th.png,,v,,,,,,
301,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,manuscript,,,,operations room,sbc_b_62_operationsroom_p_21_high.jpg,sbc_b_62_operationsroom_p_21_high.jpg,manuscrito,,,staffordbeercollectionoperationsroom_p_21.tiff,operationsroom,sbc_b_62_operationsroom_p_21_th.png,,v,,,,,,
302,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_22_high.jpg,sbc_b_62_operationsroom_p_22_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_22.tiff,operationsroom,sbc_b_62_operationsroom_p_22_th.png,,v,,,,,,
303,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,hand-drawn_diagram,,,,operations room,sbc_b_62_operationsroom_p_23_high.jpg,sbc_b_62_operationsroom_p_23_high.jpg,diagrama_manuscrito,,,staffordbeercollectionoperationsroom_p_23.tiff,operationsroom,sbc_b_62_operationsroom_p_23_th.png,,v,,,,,,
304,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,hand-drawn_diagram,,,,operations room,sbc_b_62_operationsroom_p_24_high.jpg,sbc_b_62_operationsroom_p_24_high.jpg,diagrama_manuscrito,,,staffordbeercollectionoperationsroom_p_24.tiff,operationsroom,sbc_b_62_operationsroom_p_24_th.png,,v,,,,,,
305,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,hand-drawn_diagram,,,,operations room,sbc_b_62_operationsroom_p_25_high.jpg,sbc_b_62_operationsroom_p_25_high.jpg,diagrama_manuscrito,,,staffordbeercollectionoperationsroom_p_25.tiff,operationsroom,sbc_b_62_operationsroom_p_25_th.png,,v,,,,,,
